,Date,Open,High,Low,Close,Volume
1045,2018-03-09,914.9997,918.9997,909.9997,912.0497,179841
1046,2018-03-08,899.6997,913.8997,894.2997,911.5997,315869
1047,2018-03-07,908.5997,909.2997,888.2997,891.5497,340593
1048,2018-03-06,929.6997,935.9997,903.1497,910.8997,290858
1049,2018-03-05,944.4997,949.8997,921.9997,924.1997,658743
1050,2018-03-01,950.8497,958.7997,945.9997,947.6997,175434
1051,2018-02-28,944.4997,954.8997,936.9997,952.4497,233826
1052,2018-02-27,938.9997,955.4997,938.5997,949.9497,345452
1053,2018-02-26,936.0997,944.7497,936.0997,938.5997,199657
1054,2018-02-23,924.1997,936.9997,923.7497,933.9997,206294
1055,2018-02-22,923.1497,930.7497,919.9997,923.8997,163039
1056,2018-02-21,926.9997,930.9997,921.9997,928.3497,203135
1057,2018-02-20,927.9997,929.9997,915.9997,919.3997,184910
1058,2018-02-19,920.2997,930.5997,914.3997,925.8497,241585
1059,2018-02-16,937.3497,941.9997,918.6497,921.6997,243420
1060,2018-02-15,936.0497,944.9997,928.2997,934.0497,315723
1061,2018-02-14,921.6497,941.4997,920.7997,932.3997,433183
1062,2018-02-12,901.0997,917.9997,901.0997,914.6997,357506
1063,2018-02-09,891.9497,902.2497,886.4997,897.9497,406139
1064,2018-02-08,896.3497,909.9997,892.0497,903.5997,421298
1065,2018-02-07,900.5497,905.4997,890.5497,893.9997,378291
1066,2018-02-06,879.9997,897.9497,872.0997,892.7497,1051186
1067,2018-02-05,895.7997,911.9997,882.6997,904.4497,390163
1068,2018-02-02,938.6997,943.2497,902.9997,905.6997,707917
1069,2018-02-01,964.3997,971.2497,938.1997,944.0997,765851
1070,2018-01-31,949.9997,964.8997,941.9997,961.1497,461411
1071,2018-01-30,963.9997,964.2997,945.5497,949.2497,700620
1072,2018-01-29,965.9997,976.5497,960.0997,963.7997,422018
1073,2018-01-25,969.9997,971.4497,957.2497,964.5497,425981
1074,2018-01-24,981.8997,981.8997,960.4997,964.5497,445934
1075,2018-01-23,974.9997,989.9997,974.9997,981.6997,675977
1076,2018-01-22,948.4997,974.4997,940.0997,971.1997,1790621
1077,2018-01-19,921.9997,932.3497,921.9997,929.3497,606074
1078,2018-01-18,929.9997,929.9997,910.9997,919.2997,357517
1079,2018-01-17,924.9997,928.6497,907.9997,924.6497,363736
1080,2018-01-16,948.9997,948.9997,919.9997,923.4997,483905
1081,2018-01-15,950.1997,957.5497,945.1997,947.5997,449617
1082,2018-01-12,941.9997,951.8497,938.0997,946.7497,602008
1083,2018-01-11,941.7497,942.7497,934.9997,937.1997,271471
1084,2018-01-10,944.9997,946.7497,935.3997,941.4997,355755
1085,2018-01-09,929.0497,943.9497,923.9997,940.8997,524197
1086,2018-01-08,924.0997,930.1997,923.5997,928.4497,335723
1087,2018-01-05,920.4997,925.8497,919.4497,922.9997,410556
1088,2018-01-04,918.9997,921.7997,915.9997,920.2497,241196
1089,2018-01-03,924.4497,927.1997,913.2997,916.3497,520663
1090,2018-01-02,914.9997,919.1997,907.2497,911.3997,1779802
1091,2018-01-01,921.9997,922.9997,909.6997,911.5497,244978
1092,2017-12-29,925.8997,932.2497,918.0997,921.0497,922384
1093,2017-12-28,923.1997,934.1997,918.6497,924.3997,563106
1094,2017-12-27,930.1497,936.7497,918.3497,922.2997,393839
1095,2017-12-26,922.9997,936.5997,918.5997,927.9997,408474
1096,2017-12-22,915.9997,921.9997,910.1997,918.4997,298721
1097,2017-12-21,919.9997,923.1997,911.0997,913.0497,315551
1098,2017-12-20,924.9997,926.9997,916.9997,918.7497,580781
1099,2017-12-19,921.4997,926.8997,920.0497,923.9997,534712
1100,2017-12-18,916.9997,931.2497,861.6997,919.3997,573639
1101,2017-12-15,929.1997,932.9997,917.4997,919.8997,418369
1102,2017-12-14,919.9997,924.9997,908.9997,920.5497,1051031
1103,2017-12-13,919.7497,924.2997,911.9997,913.9997,562109
1104,2017-12-12,913.4997,928.9497,907.8997,915.0497,540769
1105,2017-12-11,920.7997,925.4497,913.4997,915.8997,432161
1106,2017-12-08,936.9997,936.9997,919.6497,920.9497,368640
1107,2017-12-07,927.0997,933.9497,922.7997,930.6497,477903
1108,2017-12-06,913.7997,930.4997,909.1997,927.4997,1036037
1109,2017-12-05,900.3497,918.8997,895.8997,911.4997,521978
1110,2017-12-04,915.7497,917.8997,897.9997,901.4997,456513
1111,2017-12-01,924.9997,931.0997,907.9997,909.8497,315670
1112,2017-11-30,939.9997,951.9997,919.9997,922.5997,301881
1113,2017-11-29,942.9497,949.7997,937.9997,945.4497,511818
1114,2017-11-28,949.4497,950.9497,938.2497,942.9497,230130
1115,2017-11-27,947.9997,955.7497,943.4997,950.6997,319724
1116,2017-11-24,947.9997,958.9997,946.6497,949.4997,513736
1117,2017-11-23,925.6497,947.9997,925.6497,945.1497,558940
1118,2017-11-22,937.0497,938.6997,924.5497,930.2497,421298
1119,2017-11-21,924.9997,939.6997,923.9997,932.3997,482382
1120,2017-11-20,909.9997,923.9997,905.2497,918.8497,433087
1121,2017-11-17,917.5997,924.7497,907.0997,909.6997,447457
1122,2017-11-16,882.4997,904.9997,882.4997,902.4497,648945
1123,2017-11-15,885.9997,889.8497,877.9997,882.3997,1140368
1124,2017-11-14,874.9997,894.4997,872.9997,886.1997,292293
1125,2017-11-13,883.4997,891.3497,872.9997,875.1497,285378
1126,2017-11-10,899.9997,900.9997,880.3497,883.4997,305205
1127,2017-11-09,895.0997,909.0997,891.9997,901.5497,323053
1128,2017-11-08,906.9997,908.8997,885.0997,888.2497,372371
1129,2017-11-07,934.4497,934.9997,903.1497,906.6497,430236
1130,2017-11-06,943.9997,944.9997,928.9997,934.4497,409424
1131,2017-11-03,953.2997,953.2997,940.4997,945.5997,732246
1132,2017-11-02,953.9997,956.8997,944.1997,947.0997,518602
1133,2017-11-01,945.9997,957.3997,945.8997,952.2997,459921
1134,2017-10-31,942.9997,944.9997,932.0997,940.7997,480998
1135,2017-10-30,930.9997,944.9997,930.9997,940.1497,439431
1136,2017-10-27,950.0997,956.4997,926.3997,929.4497,4139954
1137,2017-10-26,938.3497,958.1997,931.4997,947.2497,701184
1138,2017-10-25,939.9997,945.7497,929.9997,939.9497,453024
1139,2017-10-24,947.0997,947.0997,928.2997,934.7497,323297
1140,2017-10-23,911.1497,943.4497,909.8997,938.0997,545525
1141,2017-10-18,875.5497,916.9997,875.1497,913.7497,1019689
1142,2017-10-17,878.8997,883.9497,867.2997,874.2497,336005
1143,2017-10-16,879.8997,891.6997,861.7497,875.1997,636952
1144,2017-10-13,879.9997,890.9997,874.2497,876.6997,631402
1145,2017-10-12,840.9997,876.1997,840.9997,872.4997,638499
1146,2017-10-11,844.9997,857.8997,836.2997,840.3997,430130
1147,2017-10-10,830.9997,846.8997,830.7497,843.3997,319120
1148,2017-10-09,836.8497,837.9997,828.2498,830.7497,255074
1149,2017-10-06,824.8998,838.8997,822.6498,836.8497,282317
1150,2017-10-05,824.9998,828.2498,818.7498,824.1998,358345
1151,2017-10-04,798.3498,824.9498,795.4998,819.1998,414845
1152,2017-10-03,792.3498,803.6998,786.2498,798.3498,612612
1153,2017-09-29,790.9998,793.4998,779.9998,782.1498,649422
1154,2017-09-28,799.9998,802.4998,781.1498,786.7498,924297
1155,2017-09-27,827.4998,827.4998,795.4998,798.5998,596519
1156,2017-09-26,820.4998,826.9998,812.4998,819.1998,464162
1157,2017-09-25,817.8998,827.6998,805.2998,820.4498,720413
1158,2017-09-22,840.6997,840.6997,813.9998,817.4998,451581
1159,2017-09-21,847.9997,851.3997,836.9997,841.2997,419524
1160,2017-09-20,856.2497,872.0997,844.9997,847.0997,752853
1161,2017-09-19,848.9997,848.9997,837.5497,839.9997,201754
1162,2017-09-18,846.9997,851.2997,843.0997,845.3997,275288
1163,2017-09-15,842.0997,852.1497,835.3997,843.3997,418602
1164,2017-09-14,856.9997,861.3997,841.9997,844.1997,470508
1165,2017-09-13,823.9998,859.2497,822.4998,849.0997,758687
1166,2017-09-12,822.0998,824.5998,817.4498,823.2998,141772
1167,2017-09-11,820.3998,826.9998,816.0498,818.0998,991418
1168,2017-09-08,820.0998,823.5998,812.7998,817.1498,295797
1169,2017-09-07,823.9998,832.6997,816.4998,818.8998,645101
1170,2017-09-06,1631.3995,1652.3995,1624.9995,1644.5995,1916451
1171,2017-09-05,1618.9995,1634.8995,1618.9995,1632.9996,2114021
1172,2017-09-04,1614.9995,1635.7495,1596.1995,1611.3495,2073596
1173,2017-09-01,1601.7995,1615.9495,1598.1995,1609.3495,409682
1174,2017-08-31,1570.2996,1597.4995,1570.2996,1593.4995,634396
1175,2017-08-30,1544.9996,1568.5995,1543.5996,1564.1495,381526
1176,2017-08-29,1559.9996,1566.7996,1529.9995,1531.7496,410968
1177,2017-08-28,1578.9996,1582.2495,1561.6995,1565.7995,269028
1178,2017-08-24,1591.6996,1592.1995,1564.5995,1567.3995,340316
1179,2017-08-23,1566.9995,1584.9995,1553.9995,1581.2995,386560
1180,2017-08-22,1573.9995,1579.4996,1557.9995,1563.3495,321064
1181,2017-08-21,1577.0495,1585.0996,1562.9995,1565.7995,880865
1182,2017-08-18,1565.9995,1579.4996,1553.6495,1575.3995,288348
1183,2017-08-17,1571.6995,1596.8495,1560.0995,1566.0495,632738
1184,2017-08-16,1570.9996,1577.9995,1550.5495,1566.9496,484263
1185,2017-08-14,1556.4996,1584.9995,1556.4996,1573.1495,588895
1186,2017-08-11,1554.8995,1577.9995,1535.4995,1546.5495,508717
1187,2017-08-10,1597.9495,1606.8495,1577.2995,1584.0496,684854
1188,2017-08-09,1599.9995,1619.8995,1585.7495,1598.8496,390796
1189,2017-08-08,1619.9995,1620.9995,1588.2495,1603.3995,418121
1190,2017-08-07,1629.5995,1631.9995,1612.7996,1616.5995,409385
1191,2017-08-04,1660.5495,1663.1995,1615.5495,1622.4995,574520
1192,2017-08-03,1629.8995,1664.9995,1616.8995,1651.5495,769629
1193,2017-08-02,1608.5996,1635.9995,1604.9995,1629.0995,675463
1194,2017-08-01,1623.8495,1624.9995,1591.5995,1603.5496,287193
1195,2017-07-31,1600.0495,1617.9995,1595.9995,1613.8495,388841
1196,2017-07-28,1596.9995,1604.9995,1578.9996,1594.2495,461062
1197,2017-07-27,1629.9495,1631.0995,1590.9996,1598.3495,505099
1198,2017-07-26,1609.9996,1629.9495,1601.9996,1621.8995,1502376
1199,2017-07-25,1626.6995,1628.9996,1599.9995,1603.3495,568850
1200,2017-07-24,1603.9995,1624.7995,1586.1995,1616.0996,1601746
1201,2017-07-21,1553.9995,1592.1995,1544.3995,1586.1995,3988971
1202,2017-07-20,1539.9995,1549.8495,1521.0495,1528.6995,459293
1203,2017-07-19,1519.6995,1540.7995,1514.9995,1533.4996,283020
1204,2017-07-18,1548.3995,1551.4995,1511.9995,1519.8996,511716
1205,2017-07-17,1534.2995,1558.7996,1534.2995,1551.3495,499613
1206,2017-07-14,1521.9996,1533.9995,1515.2496,1531.0496,512376
1207,2017-07-13,1509.9996,1523.5996,1506.6996,1518.8496,580379
1208,2017-07-12,1498.7995,1524.4995,1495.9995,1510.4996,576288
1209,2017-07-11,1499.9995,1503.9995,1487.0495,1495.1996,532588
1210,2017-07-10,1491.9995,1507.9995,1486.9996,1492.4495,2533968
1211,2017-07-07,1437.9996,1496.9995,1437.9996,1490.7996,1368110
1212,2017-07-06,1445.2995,1449.9495,1437.3496,1441.3996,325464
1213,2017-07-05,1427.1996,1445.8996,1426.9995,1439.7996,475599
1214,2017-07-04,1387.4996,1425.4996,1387.4996,1422.6996,1495644
1215,2017-07-03,1387.9996,1393.9996,1372.0995,1384.0996,393782
1216,2017-06-30,1392.8996,1394.1996,1375.0996,1380.2496,212562
1217,2017-06-29,1411.9995,1417.9996,1390.2996,1392.8996,277017
1218,2017-06-28,1438.2995,1439.9996,1396.1495,1398.4996,416411
1219,2017-06-27,1431.9996,1440.0495,1424.9996,1435.8996,831841
1220,2017-06-23,1438.9995,1441.6996,1430.8996,1434.9995,814550
1221,2017-06-22,1429.9996,1443.9996,1428.6496,1433.1496,583678
1222,2017-06-21,1409.9996,1426.9995,1405.5996,1418.0995,2773621
1223,2017-06-20,1414.9996,1422.5996,1408.0496,1412.2496,1172094
1224,2017-06-19,1391.8996,1414.9996,1390.9996,1409.1496,901924
1225,2017-06-16,1388.7996,1394.9996,1370.0996,1387.8496,1943807
1226,2017-06-15,1361.9995,1394.2496,1359.9996,1384.4996,2036470
1227,2017-06-14,1317.9996,1357.4996,1315.7496,1355.8995,7044406
1228,2017-06-13,1315.9997,1326.9996,1308.9996,1312.5996,247531
1229,2017-06-12,1329.4996,1329.9496,1317.4996,1319.3496,160392
1230,2017-06-09,1343.9996,1351.9996,1329.9996,1335.4996,379645
1231,2017-06-08,1339.9996,1344.9996,1328.0996,1329.8996,194059
1232,2017-06-07,1312.7996,1343.1996,1308.5996,1339.1996,326167
1233,2017-06-06,1338.8996,1338.8996,1310.8996,1313.3996,243792
1234,2017-06-05,1324.9996,1340.4996,1315.7496,1328.8996,531034
1235,2017-06-02,1330.0496,1338.7996,1316.5996,1324.7496,338658
1236,2017-06-01,1337.9996,1339.9496,1323.0496,1328.4996,285659
1237,2017-05-31,1367.9996,1367.9996,1335.9996,1340.5996,945918
1238,2017-05-30,1356.5496,1364.2996,1348.9996,1358.8496,264558
1239,2017-05-29,1337.2996,1365.8996,1335.9996,1356.5496,914203
1240,2017-05-26,1301.9996,1344.0495,1300.9996,1335.7996,646131
1241,2017-05-25,1299.9996,1311.7496,1297.7996,1302.8996,218700
1242,2017-05-24,1305.6496,1313.4996,1294.9996,1296.9996,299301
1243,2017-05-23,1323.9996,1330.2496,1301.4996,1304.3996,488953
1244,2017-05-22,1322.5496,1333.3496,1315.0496,1323.7496,447648
1245,2017-05-19,1338.9995,1338.9995,1311.0996,1318.4996,314892
1246,2017-05-18,1346.7996,1351.9996,1323.2996,1327.0496,233743
1247,2017-05-17,1355.9996,1364.8496,1348.0496,1352.3996,250378
1248,2017-05-16,1344.9996,1376.9996,1341.7996,1356.3996,728517
1249,2017-05-15,1354.4995,1356.0496,1334.4996,1343.6496,291803
1250,2017-05-12,1363.8996,1363.8996,1344.1996,1350.8495,787091
1251,2017-05-11,1361.5996,1374.9496,1352.2496,1356.6996,775700
1252,2017-05-10,1332.9996,1362.9996,1331.4496,1359.4996,913872
1253,2017-05-09,1322.9996,1332.9996,1320.9996,1330.5996,371025
1254,2017-05-08,1328.5996,1339.5996,1319.9996,1321.9496,1172888
1255,2017-05-05,1360.9996,1367.6496,1325.0496,1328.5996,659731
1256,2017-05-04,1373.0996,1379.4996,1354.6496,1358.7496,409326
1257,2017-05-03,1375.2496,1380.4996,1364.9996,1370.2496,474955
1258,2017-05-02,1400.0996,1401.9996,1366.7496,1370.8996,577695
1259,2017-04-28,1409.0495,1420.7996,1390.4996,1394.7996,771870
1260,2017-04-27,1419.9995,1424.6995,1402.7495,1408.0496,544163
1261,2017-04-26,1435.0996,1439.9996,1403.1496,1416.3495,632954
1262,2017-04-25,1459.6996,1464.9996,1427.6496,1432.4996,1266734
1263,2017-04-24,1409.9996,1433.7495,1400.0996,1416.3996,1078082
1264,2017-04-21,1375.1996,1419.9995,1373.0496,1399.7496,1454993
1265,2017-04-20,1376.4996,1386.8995,1365.4996,1369.3996,583076
1266,2017-04-19,1370.9996,1382.6996,1358.2496,1369.8496,421554
1267,2017-04-18,1395.4996,1409.9996,1368.3496,1370.4496,724776
1268,2017-04-17,1367.6996,1394.2496,1364.9996,1390.9996,648872
1269,2017-04-13,1351.9996,1372.9996,1347.9996,1364.3496,668304
1270,2017-04-12,1388.7996,1388.7996,1351.0496,1354.1495,1168048
1271,2017-04-11,1385.9996,1400.2996,1370.9996,1374.0996,735491
1272,2017-04-10,1415.9995,1424.6995,1377.9996,1381.0496,781299
1273,2017-04-07,1424.0996,1433.7495,1402.6496,1405.5495,1358608
1274,2017-04-06,1409.6996,1448.4996,1402.6996,1438.3496,2106165
1275,2017-04-05,1387.9996,1417.9496,1380.7995,1414.8996,1822293
1276,2017-04-03,1331.9996,1379.9996,1331.9996,1371.1996,2017023
1277,2017-03-31,1269.9997,1335.9996,1268.9497,1319.1996,3379221
1278,2017-03-30,1254.9996,1272.7997,1254.0496,1269.3496,884958
1279,2017-03-29,1250.0496,1259.9996,1234.0997,1254.6996,941384
1280,2017-03-28,1255.0496,1263.3496,1236.9996,1245.6496,881665
1281,2017-03-27,1267.5496,1278.4996,1247.0996,1250.7496,1794247
1282,2017-03-24,1274.0996,1291.6496,1268.3996,1286.1997,1366517
1283,2017-03-23,1266.8996,1277.7496,1258.2496,1274.0996,596271
1284,2017-03-22,1254.6996,1265.9997,1247.5497,1259.4996,535605
1285,2017-03-21,1285.5996,1285.5996,1259.6996,1263.7996,495438
1286,2017-03-20,1300.9996,1304.9996,1277.1497,1280.3496,791841539
1287,2017-03-17,1304.9996,1319.8496,1298.5496,1300.6496,568602
1288,2017-03-16,1310.9996,1310.9996,1294.5996,1297.3496,618258
1289,2017-03-15,1289.3996,1315.9997,1283.2497,1304.3996,786021994
1290,2017-03-14,1315.9496,1319.0996,1285.2496,1289.3996,1205097
1291,2017-03-10,1293.9496,1296.4996,1261.4996,1281.3996,727841
1292,2017-03-09,1289.7996,1297.9996,1281.6996,1287.3496,802184091
1293,2017-03-08,1307.0496,1309.9996,1285.9996,1291.8996,1602847
1294,2017-03-07,1316.1496,1326.7496,1296.5996,1304.7996,2296919
1295,2017-03-06,1267.9996,1309.8997,1265.4496,1304.8996,2415073
1296,2017-03-03,1236.9996,1287.7996,1236.9996,1258.4496,2410746
1297,2017-03-02,1235.9996,1253.9996,1225.6496,1233.2497,829612
1298,2017-03-01,1241.9996,1244.8997,1230.2496,1234.1496,1661265
1299,2017-02-28,1237.7996,1247.8496,1228.5497,1238.2496,3494742
1300,2017-02-27,1186.9996,1256.4996,1186.9996,1238.5996,2707314
1301,2017-02-23,1213.8997,1222.2996,1179.1997,1182.5996,2199309
1302,2017-02-22,1092.0496,1211.9997,1092.0496,1207.6497,6726245
1303,2017-02-21,1072.2997,1090.5497,1072.2997,1088.2497,565715
1304,2017-02-20,1069.9997,1076.9997,1066.2496,1073.6997,463390
1305,2017-02-17,1065.9997,1077.8997,1058.9997,1075.3497,636078
1306,2017-02-16,1051.9997,1066.9997,1051.9997,1064.9497,396816
1307,2017-02-15,1052.9996,1057.4997,1046.0496,1050.8997,460170
1308,2017-02-14,1033.3497,1052.4996,1031.1997,1048.2497,551367
1309,2017-02-13,1033.9997,1034.9997,1021.9996,1028.3497,381962
1310,2017-02-10,1034.9997,1035.8997,1025.9497,1030.2997,275693
1311,2017-02-09,1025.9996,1034.4497,1025.9996,1032.6997,286289
1312,2017-02-08,1031.1497,1038.4497,1022.9997,1025.6496,387842
1313,2017-02-07,1040.2996,1040.7497,1027.5997,1030.6996,224559
1314,2017-02-06,1036.0497,1043.8997,1032.4997,1040.0997,1013227
1315,2017-02-03,1044.7497,1050.0997,1031.0496,1033.6997,238916
1316,2017-02-02,1047.0497,1049.9997,1038.5496,1044.7497,1640453
1317,2017-02-01,1045.1997,1050.8497,1034.6997,1049.1997,512206
1318,2017-01-31,1046.9997,1053.8997,1040.7497,1043.3997,331008
1319,2017-01-30,1025.1497,1045.7997,1024.8997,1044.1497,666904
1320,2017-01-27,1019.6997,1028.9497,1018.9997,1025.1497,564947
1321,2017-01-25,1034.9997,1034.9997,1016.0997,1016.6997,1185337
1322,2017-01-24,1019.9997,1029.9997,1018.5997,1027.5497,233665
1323,2017-01-23,1023.9997,1030.9997,1014.0497,1015.9497,400871
1324,2017-01-20,1032.9997,1037.6997,1024.3997,1025.6997,1169676
1325,2017-01-19,1033.3497,1044.6496,1030.9997,1033.7497,480340
1326,2017-01-18,1042.9997,1048.1497,1028.9997,1032.4496,668164
1327,2017-01-17,1068.1997,1074.6997,1037.9997,1041.2997,1424411
1328,2017-01-16,1091.3997,1093.8497,1073.9997,1076.9997,264739
1329,2017-01-13,1085.6997,1096.5997,1085.1997,1090.1497,360296
1330,2017-01-12,1088.4497,1089.9997,1079.1496,1083.1496,243534
1331,2017-01-11,1094.3497,1094.9996,1081.9997,1084.0997,178947
1332,2017-01-10,1078.9997,1091.9997,1078.2497,1087.0997,416377
1333,2017-01-09,1078.9997,1085.6997,1071.0997,1077.0997,477172
1334,2017-01-06,1075.2996,1084.9997,1072.5497,1072.6996,881293
1335,2017-01-05,1072.9997,1079.4996,1068.9997,1077.3996,322506
1336,2017-01-04,1092.1497,1092.4497,1065.3497,1068.9497,288213
1337,2017-01-03,1084.1497,1096.9997,1081.2496,1090.6496,402379
1338,2017-01-02,1081.3497,1089.4497,1073.1497,1083.0997,369376
1339,2016-12-30,1066.7997,1084.6996,1063.9996,1080.0997,1319231
1340,2016-12-29,1051.6497,1068.5997,1049.4997,1064.9497,199807
1341,2016-12-28,1067.9996,1069.8996,1048.3997,1052.1997,1103960
1342,2016-12-27,1047.0997,1066.6997,1047.0997,1064.3997,1131552
1343,2016-12-26,1055.5997,1065.9997,1044.9996,1047.0997,745253
1344,2016-12-23,1050.5997,1068.4497,1050.5997,1058.1497,614745
1345,2016-12-22,1059.8997,1061.5496,1050.3497,1053.9497,1257831
1346,2016-12-21,1058.9997,1066.3497,1056.4996,1061.4497,551432
1347,2016-12-20,1057.2997,1061.9997,1053.9997,1059.0996,1572937
1348,2016-12-19,1057.9997,1065.7997,1054.9997,1062.1497,1467148
1349,2016-12-16,1049.9997,1061.9997,1049.9997,1057.5496,601516
1350,2016-12-15,1056.7497,1066.7997,1050.9997,1054.1997,409419
1351,2016-12-14,1039.4997,1064.3997,1039.3997,1059.9997,1048952
1352,2016-12-13,1031.9997,1041.9997,1028.4997,1039.8997,197346
1353,2016-12-12,1026.8497,1039.9997,1022.1497,1028.0996,223985
1354,2016-12-09,1020.4997,1029.5997,1020.2997,1026.3997,237757
1355,2016-12-08,1003.0997,1020.9997,1003.0997,1019.5497,249472
1356,2016-12-07,1006.9997,1006.9997,995.6497,999.6997,153842
1357,2016-12-06,994.9997,1004.8997,994.9997,1003.3497,205651
1358,2016-12-05,993.9997,998.7497,987.5497,994.0997,202822
1359,2016-12-02,994.9997,1005.5997,993.0497,995.2997,384086
1360,2016-12-01,996.1497,1014.5997,994.4997,997.1997,473225
1361,2016-11-30,996.9997,997.5997,987.9997,992.7497,540416
1362,2016-11-29,987.0997,1002.6997,987.0997,995.8497,584885
1363,2016-11-28,994.7997,1000.0497,983.9997,986.4497,184800
1364,2016-11-25,990.9997,995.9997,984.9997,993.6497,576106
1365,2016-11-24,1006.8997,1006.8997,985.9997,990.6497,429115
1366,2016-11-23,1004.9997,1008.4997,999.4997,1007.2497,252593
1367,2016-11-22,994.2497,1007.4997,994.0497,1001.0997,268584
1368,2016-11-21,987.9997,993.6997,983.4997,990.8997,732525
1369,2016-11-18,983.1497,992.1497,982.8997,987.4998,583209
1370,2016-11-17,986.9997,997.9997,975.8497,981.2997,845813
1371,2016-11-16,989.2997,996.6997,981.9997,985.8497,699611
1372,2016-11-15,1001.7997,1001.7997,980.5497,987.5997,1143063
1373,2016-11-11,999.9997,1017.2997,995.3497,1001.3997,484832
1374,2016-11-10,1016.5497,1028.3997,1008.2497,1009.9997,317198
1375,2016-11-09,939.9997,1008.8997,931.9997,1005.5497,872795
1376,2016-11-08,1003.5497,1008.9997,998.3497,1002.8497,312082
1377,2016-11-07,1011.3497,1016.4997,999.4997,1001.9497,332504
1378,2016-11-04,1021.2996,1027.1497,1000.5497,1005.7997,441126
1379,2016-11-03,1024.0497,1034.4997,1022.0997,1025.4497,270805
1380,2016-11-02,1041.9997,1042.0497,1021.0997,1024.0497,337715
1381,2016-11-01,1050.9997,1054.9997,1047.7497,1048.2996,230452
1382,2016-10-28,1049.9997,1055.9997,1043.9496,1053.4997,294508
1383,2016-10-27,1052.9996,1053.9997,1043.1997,1048.4997,258531
1384,2016-10-26,1057.9997,1059.1997,1051.9997,1054.1497,230275
1385,2016-10-25,1063.1997,1065.3997,1054.4997,1059.8997,373622
1386,2016-10-24,1067.9996,1073.9997,1060.4996,1063.5497,288423
1387,2016-10-21,1098.9996,1098.9996,1058.9997,1064.3997,1414976
1388,2016-10-20,1091.9497,1097.7996,1085.0997,1088.4997,407592
1389,2016-10-19,1083.1496,1094.4996,1081.3996,1086.8997,926190
1390,2016-10-18,1063.9996,1081.9997,1062.7997,1079.2996,383366
1391,2016-10-17,1078.9997,1080.6497,1057.9997,1060.1496,448615
1392,2016-10-14,1060.4996,1081.9496,1057.9997,1078.1997,576644
1393,2016-10-13,1093.6997,1093.6997,1052.0497,1057.6996,1172922
1394,2016-10-10,1114.9997,1121.9996,1092.7997,1095.9497,330677
1395,2016-10-07,1111.0997,1122.6497,1107.5496,1109.9497,919703
1396,2016-10-06,1091.9997,1124.7996,1091.9997,1111.0997,3451553
1397,2016-10-05,1103.1497,1105.7996,1085.7496,1089.2997,463757
1398,2016-10-04,1093.8997,1107.9997,1091.9997,1095.1997,834648
1399,2016-10-03,1084.4997,1107.3496,1076.9497,1090.3997,1930097
1400,2016-09-30,1069.9997,1093.4496,1066.9997,1082.0996,372816
1401,2016-09-29,1094.9996,1109.9996,1067.4997,1072.5497,787025
1402,2016-09-28,1109.9996,1112.9997,1087.2997,1089.6997,647166
1403,2016-09-27,1113.0497,1125.6997,1107.2997,1110.4497,643972
1404,2016-09-26,1102.4996,1128.8997,1101.9997,1109.3497,2002825
1405,2016-09-23,1087.9997,1109.1997,1087.9997,1102.9497,2345025
1406,2016-09-22,1079.9996,1095.4996,1079.0997,1087.6497,1092797
1407,2016-09-21,1073.9997,1084.4997,1066.9997,1071.3497,317325
1408,2016-09-20,1085.0496,1085.9997,1069.0997,1074.0996,598837
1409,2016-09-19,1074.8997,1087.4996,1071.0497,1082.3497,3257778
1410,2016-09-16,1064.9997,1093.2496,1059.7497,1075.6496,2623447
1411,2016-09-15,1046.9997,1067.9996,1046.9997,1062.4497,934349
1412,2016-09-14,1045.9997,1057.9997,1040.6496,1045.4497,634727
1413,2016-09-12,1033.9997,1055.6497,1025.0997,1046.5997,994720
1414,2016-09-09,1033.9997,1049.6497,1030.1997,1043.6997,616475
1415,2016-09-08,1020.4997,1035.4997,1019.9997,1032.2497,742515
1416,2016-09-07,1020.0997,1026.7497,1013.9997,1017.4497,444801
1417,2016-09-06,1019.9997,1024.9497,1013.9997,1020.4497,486338
1418,2016-09-02,1031.9997,1034.9997,1003.0997,1012.8497,1094020
1419,2016-09-01,1053.8997,1072.5497,1026.2497,1029.1496,2210912
1420,2016-08-31,1065.8996,1073.5496,1047.0497,1057.9997,469411
1421,2016-08-30,1059.1997,1069.9997,1053.2497,1065.7997,2300261
1422,2016-08-29,1027.6997,1059.9497,1026.9997,1056.9997,1290753
1423,2016-08-26,1014.7997,1029.9997,1014.6497,1027.6997,469994
1424,2016-08-25,1020.4997,1028.4997,1009.9997,1013.0997,316497
1425,2016-08-24,1014.4997,1022.0997,1011.0997,1020.7497,740201
1426,2016-08-23,1012.9997,1014.7997,1005.0996,1009.8997,420849
1427,2016-08-22,1017.8997,1020.3497,1007.2997,1013.8997,361788
1428,2016-08-19,1010.9997,1021.6997,1007.2497,1014.8496,301028
1429,2016-08-18,1015.3497,1023.1497,1015.1497,1016.5996,585862
1430,2016-08-17,1022.9997,1028.7996,1008.1997,1013.9997,916081
1431,2016-08-16,1034.9997,1043.9997,1015.9997,1024.1997,409639
1432,2016-08-12,1014.9997,1041.7497,1014.8997,1034.9497,729339
1433,2016-08-11,1003.9997,1021.9996,1000.2497,1012.4497,326518
1434,2016-08-10,1029.9497,1034.4997,1001.0497,1002.7997,414590
